,UKPRN,HE provider,Country of HE provider,Academic Year,Level of study,Female,Male,Other,% Female,% Male,% Other
930,10007820.0,Grŵp Llandrillo Menai,Wales,2018/19,All,835,575,0,59.21985815602837,40.78014184397163,0.0
931,10007820.0,Grŵp Llandrillo Menai,Wales,2018/19,All undergraduate,835,575,0,59.21985815602837,40.78014184397163,0.0
932,10007820.0,Grŵp Llandrillo Menai,Wales,2018/19,First degree,115,75,0,60.526315789473685,39.473684210526315,0.0
933,10007820.0,Grŵp Llandrillo Menai,Wales,2018/19,Other undergraduate,720,500,0,59.01639344262295,40.98360655737705,0.0
934,10007822.0,Cranfield University,England,2018/19,All,1180,3305,0,26.30992196209587,73.69007803790413,0.0
935,10007822.0,Cranfield University,England,2018/19,All postgraduate,1180,3305,0,26.30992196209587,73.69007803790413,0.0
936,10007822.0,Cranfield University,England,2018/19,Postgraduate (research),195,565,0,25.657894736842106,74.3421052631579,0.0
937,10007822.0,Cranfield University,England,2018/19,Postgraduate (taught),985,2745,0,26.40750670241287,73.59249329758714,0.0
938,10007823.0,Edge Hill University,England,2018/19,All,9520,4315,0,68.81098662811709,31.189013371882908,0.0
939,10007823.0,Edge Hill University,England,2018/19,All postgraduate,2295,1125,0,67.10526315789474,32.89473684210527,0.0
940,10007823.0,Edge Hill University,England,2018/19,All undergraduate,7225,3190,0,69.37109937590014,30.62890062409986,0.0
941,10007823.0,Edge Hill University,England,2018/19,First degree,6600,3015,0,68.64274570982839,31.357254290171603,0.0
942,10007823.0,Edge Hill University,England,2018/19,Other undergraduate,625,170,0,78.61635220125787,21.38364779874214,0.0
943,10007823.0,Edge Hill University,England,2018/19,Postgraduate (research),95,75,0,55.88235294117647,44.11764705882353,0.0
944,10007823.0,Edge Hill University,England,2018/19,Postgraduate (taught),2200,1050,0,67.6923076923077,32.30769230769231,0.0
945,10007825.0,Guildhall School of Music and Drama,England,2018/19,All,545,535,5,50.23041474654379,49.30875576036866,0.4608294930875576
946,10007825.0,Guildhall School of Music and Drama,England,2018/19,All postgraduate,210,185,0,53.16455696202531,46.835443037974684,0.0
947,10007825.0,Guildhall School of Music and Drama,England,2018/19,All undergraduate,335,345,5,48.9051094890511,50.36496350364964,0.7299270072992701
948,10007825.0,Guildhall School of Music and Drama,England,2018/19,First degree,335,345,5,48.9051094890511,50.36496350364964,0.7299270072992701
949,10007825.0,Guildhall School of Music and Drama,England,2018/19,Other undergraduate,0,5,0,0.0,100.0,0.0
950,10007825.0,Guildhall School of Music and Drama,England,2018/19,Postgraduate (research),20,25,0,44.44444444444444,55.55555555555556,0.0
951,10007825.0,Guildhall School of Music and Drama,England,2018/19,Postgraduate (taught),190,165,0,53.52112676056338,46.478873239436616,0.0
952,10007832.0,Newman University,England,2018/19,All,2140,660,0,76.42857142857142,23.57142857142857,0.0
953,10007832.0,Newman University,England,2018/19,All postgraduate,450,180,0,71.42857142857143,28.57142857142857,0.0
954,10007832.0,Newman University,England,2018/19,All undergraduate,1690,485,0,77.70114942528735,22.298850574712645,0.0
955,10007832.0,Newman University,England,2018/19,First degree,1405,430,0,76.566757493188,23.43324250681199,0.0
956,10007832.0,Newman University,England,2018/19,Other undergraduate,285,55,0,83.82352941176471,16.176470588235293,0.0
957,10007832.0,Newman University,England,2018/19,Postgraduate (taught),450,180,0,71.42857142857143,28.57142857142857,0.0
958,10007833.0,Glyndŵr University,Wales,2018/19,All,3470,2415,10,58.86344359626803,40.966921119592875,0.16963528413910092
959,10007833.0,Glyndŵr University,Wales,2018/19,All postgraduate,425,275,0,60.71428571428571,39.285714285714285,0.0
960,10007833.0,Glyndŵr University,Wales,2018/19,All undergraduate,3045,2140,10,58.614051973051005,41.1934552454283,0.192492781520693
961,10007833.0,Glyndŵr University,Wales,2018/19,First degree,1615,1060,5,60.26119402985075,39.55223880597015,0.18656716417910446
962,10007833.0,Glyndŵr University,Wales,2018/19,Other undergraduate,1430,1080,5,56.85884691848907,42.94234592445328,0.19880715705765406
963,10007833.0,Glyndŵr University,Wales,2018/19,Postgraduate (research),25,35,0,41.66666666666667,58.333333333333336,0.0
964,10007833.0,Glyndŵr University,Wales,2018/19,Postgraduate (taught),400,245,0,62.01550387596899,37.98449612403101,0.0
965,10007835.0,Royal Academy of Music,England,2018/19,All,435,445,0,49.43181818181818,50.56818181818182,0.0
966,10007835.0,Royal Academy of Music,England,2018/19,All postgraduate,235,205,0,53.40909090909091,46.590909090909086,0.0
967,10007835.0,Royal Academy of Music,England,2018/19,All undergraduate,200,240,0,45.45454545454545,54.54545454545454,0.0
968,10007835.0,Royal Academy of Music,England,2018/19,First degree,200,235,0,45.97701149425287,54.02298850574713,0.0
969,10007835.0,Royal Academy of Music,England,2018/19,Other undergraduate,0,0,0,,,
970,10007835.0,Royal Academy of Music,England,2018/19,Postgraduate (research),10,15,0,40.0,60.0,0.0
971,10007835.0,Royal Academy of Music,England,2018/19,Postgraduate (taught),225,190,0,54.21686746987952,45.78313253012048,0.0
972,10007837.0,Royal Northern College of Music,England,2018/19,All,430,450,0,48.86363636363637,51.13636363636363,0.0
973,10007837.0,Royal Northern College of Music,England,2018/19,All postgraduate,140,125,0,52.83018867924528,47.16981132075472,0.0
974,10007837.0,Royal Northern College of Music,England,2018/19,All undergraduate,290,325,0,47.15447154471545,52.84552845528455,0.0
975,10007837.0,Royal Northern College of Music,England,2018/19,First degree,280,320,0,46.666666666666664,53.333333333333336,0.0
976,10007837.0,Royal Northern College of Music,England,2018/19,Other undergraduate,5,5,0,50.0,50.0,0.0
977,10007837.0,Royal Northern College of Music,England,2018/19,Postgraduate (research),10,15,0,40.0,60.0,0.0
978,10007837.0,Royal Northern College of Music,England,2018/19,Postgraduate (taught),130,110,0,54.166666666666664,45.83333333333333,0.0
979,10007842.0,University of Cumbria,England,2018/19,All,5055,2525,15,66.55694535878868,33.245556287030944,0.19749835418038184
980,10007842.0,University of Cumbria,England,2018/19,All postgraduate,1205,525,0,69.65317919075144,30.346820809248555,0.0
981,10007842.0,University of Cumbria,England,2018/19,All undergraduate,3850,2000,10,65.69965870307168,34.129692832764505,0.17064846416382254
982,10007842.0,University of Cumbria,England,2018/19,First degree,3220,1630,10,66.2551440329218,33.53909465020576,0.205761316872428
983,10007842.0,University of Cumbria,England,2018/19,Other undergraduate,630,370,0,63.0,37.0,0.0
984,10007842.0,University of Cumbria,England,2018/19,Postgraduate (research),35,30,0,53.84615384615385,46.15384615384615,0.0
985,10007842.0,University of Cumbria,England,2018/19,Postgraduate (taught),1170,495,0,70.27027027027027,29.72972972972973,0.0
986,10007843.0,"St Mary's University, Twickenham",England,2018/19,All,2980,2510,0,54.28051001821493,45.71948998178507,0.0
987,10007843.0,"St Mary's University, Twickenham",England,2018/19,All postgraduate,1045,910,0,53.452685421994886,46.547314578005114,0.0
988,10007843.0,"St Mary's University, Twickenham",England,2018/19,All undergraduate,1935,1600,0,54.73833097595474,45.26166902404526,0.0
989,10007843.0,"St Mary's University, Twickenham",England,2018/19,First degree,1815,1465,0,55.33536585365854,44.66463414634146,0.0
990,10007843.0,"St Mary's University, Twickenham",England,2018/19,Other undergraduate,120,135,0,47.05882352941176,52.94117647058824,0.0
991,10007843.0,"St Mary's University, Twickenham",England,2018/19,Postgraduate (research),55,70,0,44.0,56.00000000000001,0.0
992,10007843.0,"St Mary's University, Twickenham",England,2018/19,Postgraduate (taught),990,840,0,54.09836065573771,45.90163934426229,0.0
993,10007848.0,University of Chester,England,2018/19,All,10085,4480,5,69.21757035003432,30.748112560054906,0.03431708991077557
994,10007848.0,University of Chester,England,2018/19,All postgraduate,3095,1345,0,69.7072072072072,30.292792792792795,0.0
995,10007848.0,University of Chester,England,2018/19,All undergraduate,6990,3140,0,69.00296150049358,30.99703849950642,0.0
996,10007848.0,University of Chester,England,2018/19,First degree,6360,2970,0,68.16720257234726,31.832797427652732,0.0
997,10007848.0,University of Chester,England,2018/19,Other undergraduate,630,165,0,79.24528301886792,20.754716981132077,0.0
998,10007848.0,University of Chester,England,2018/19,Postgraduate (research),240,185,0,56.470588235294116,43.529411764705884,0.0
999,10007848.0,University of Chester,England,2018/19,Postgraduate (taught),2855,1160,0,71.10834371108344,28.89165628891656,0.0
1000,10007849.0,University of Abertay Dundee,Scotland,2018/19,All,2135,2215,5,49.02411021814007,50.86107921928817,0.1148105625717566
1001,10007849.0,University of Abertay Dundee,Scotland,2018/19,All postgraduate,240,185,0,56.470588235294116,43.529411764705884,0.0
1002,10007849.0,University of Abertay Dundee,Scotland,2018/19,All undergraduate,1895,2030,5,48.218829516539444,51.653944020356235,0.1272264631043257
1003,10007849.0,University of Abertay Dundee,Scotland,2018/19,First degree,1810,1965,5,47.883597883597886,51.98412698412699,0.13227513227513227
1004,10007849.0,University of Abertay Dundee,Scotland,2018/19,Other undergraduate,85,65,0,56.666666666666664,43.333333333333336,0.0
1005,10007849.0,University of Abertay Dundee,Scotland,2018/19,Postgraduate (research),45,40,0,52.94117647058824,47.05882352941176,0.0
1006,10007849.0,University of Abertay Dundee,Scotland,2018/19,Postgraduate (taught),200,145,0,57.971014492753625,42.028985507246375,0.0
1007,10007850.0,The University of Bath,England,2018/19,All,8540,9515,10,47.273733739274846,52.67091060060891,0.05535566011624688
1008,10007850.0,The University of Bath,England,2018/19,All postgraduate,2645,2005,0,56.88172043010753,43.11827956989247,0.0
1009,10007850.0,The University of Bath,England,2018/19,All undergraduate,5890,7510,10,43.92244593586875,56.002982848620434,0.07457121551081282
1010,10007850.0,The University of Bath,England,2018/19,First degree,5790,7395,10,43.88025767336112,56.043956043956044,0.07578628268283441
1011,10007850.0,The University of Bath,England,2018/19,Other undergraduate,100,110,0,47.61904761904761,52.38095238095239,0.0
1012,10007850.0,The University of Bath,England,2018/19,Postgraduate (research),585,665,0,46.800000000000004,53.2,0.0
1013,10007850.0,The University of Bath,England,2018/19,Postgraduate (taught),2060,1340,0,60.588235294117645,39.411764705882355,0.0
1014,10007851.0,University of Derby,England,2018/19,All,11340,7810,0,59.21671018276763,40.78328981723238,0.0
1015,10007851.0,University of Derby,England,2018/19,All postgraduate,2875,1495,0,65.78947368421053,34.21052631578947,0.0
1016,10007851.0,University of Derby,England,2018/19,All undergraduate,8465,6310,0,57.2927241962775,42.7072758037225,0.0
1017,10007851.0,University of Derby,England,2018/19,First degree,7560,5530,0,57.75401069518716,42.24598930481284,0.0
1018,10007851.0,University of Derby,England,2018/19,Other undergraduate,905,780,0,53.70919881305638,46.29080118694362,0.0
1019,10007851.0,University of Derby,England,2018/19,Postgraduate (research),125,135,0,48.07692307692308,51.92307692307693,0.0
1020,10007851.0,University of Derby,England,2018/19,Postgraduate (taught),2745,1365,0,66.78832116788321,33.21167883211679,0.0
1021,10007852.0,The University of Dundee,Scotland,2018/19,All,10265,5640,5,64.51917033312382,35.449402891263354,0.03142677561282212
1022,10007852.0,The University of Dundee,Scotland,2018/19,All postgraduate,2705,1780,5,60.244988864142535,39.643652561247215,0.11135857461024498
1023,10007852.0,The University of Dundee,Scotland,2018/19,All undergraduate,7565,3865,0,66.18547681539808,33.814523184601924,0.0
1024,10007852.0,The University of Dundee,Scotland,2018/19,First degree,6810,3615,0,65.32374100719424,34.67625899280576,0.0
1025,10007852.0,The University of Dundee,Scotland,2018/19,Other undergraduate,750,245,0,75.37688442211056,24.623115577889447,0.0
1026,10007852.0,The University of Dundee,Scotland,2018/19,Postgraduate (research),325,335,0,49.24242424242424,50.75757575757576,0.0
1027,10007852.0,The University of Dundee,Scotland,2018/19,Postgraduate (taught),2380,1445,5,62.14099216710183,37.72845953002611,0.13054830287206268
1028,10007854.0,Cardiff Metropolitan University,Wales,2018/19,All,6050,4620,0,56.70103092783505,43.29896907216495,0.0
1029,10007854.0,Cardiff Metropolitan University,Wales,2018/19,All postgraduate,1340,960,0,58.26086956521739,41.73913043478261,0.0
1030,10007854.0,Cardiff Metropolitan University,Wales,2018/19,All undergraduate,4710,3660,0,56.272401433691755,43.727598566308245,0.0
1031,10007854.0,Cardiff Metropolitan University,Wales,2018/19,First degree,4125,3435,0,54.563492063492056,45.43650793650794,0.0
1032,10007854.0,Cardiff Metropolitan University,Wales,2018/19,Other undergraduate,585,225,0,72.22222222222221,27.77777777777778,0.0
1033,10007854.0,Cardiff Metropolitan University,Wales,2018/19,Postgraduate (research),105,95,0,52.5,47.5,0.0
1034,10007854.0,Cardiff Metropolitan University,Wales,2018/19,Postgraduate (taught),1235,865,0,58.80952380952381,41.19047619047619,0.0
1035,10007855.0,Swansea University,Wales,2018/19,All,9750,10870,0,47.28419010669253,52.715809893307465,0.0
1036,10007855.0,Swansea University,Wales,2018/19,All postgraduate,2165,1780,0,54.879594423320654,45.12040557667934,0.0
1037,10007855.0,Swansea University,Wales,2018/19,All undergraduate,7585,9090,0,45.48725637181409,54.51274362818591,0.0
1038,10007855.0,Swansea University,Wales,2018/19,First degree,6800,8635,0,44.05571752510528,55.94428247489473,0.0
1039,10007855.0,Swansea University,Wales,2018/19,Other undergraduate,785,460,0,63.05220883534136,36.94779116465863,0.0
1040,10007855.0,Swansea University,Wales,2018/19,Postgraduate (research),400,525,0,43.24324324324324,56.75675675675676,0.0
1041,10007855.0,Swansea University,Wales,2018/19,Postgraduate (taught),1765,1255,0,58.443708609271525,41.556291390728475,0.0
1042,10007856.0,Aberystwyth University,Wales,2018/19,All,4230,3585,30,53.91969407265774,45.69789674952199,0.3824091778202677
1043,10007856.0,Aberystwyth University,Wales,2018/19,All postgraduate,640,465,0,57.9185520361991,42.081447963800905,0.0
1044,10007856.0,Aberystwyth University,Wales,2018/19,All undergraduate,3590,3120,30,53.26409495548962,46.29080118694362,0.44510385756676557
1045,10007856.0,Aberystwyth University,Wales,2018/19,First degree,2885,2805,25,50.481189851268596,49.08136482939632,0.4374453193350831
1046,10007856.0,Aberystwyth University,Wales,2018/19,Other undergraduate,700,315,5,68.62745098039215,30.88235294117647,0.49019607843137253
1047,10007856.0,Aberystwyth University,Wales,2018/19,Postgraduate (research),140,130,0,51.85185185185185,48.148148148148145,0.0
1048,10007856.0,Aberystwyth University,Wales,2018/19,Postgraduate (taught),500,335,0,59.88023952095808,40.119760479041915,0.0
1049,10007857.0,Bangor University,Wales,2018/19,All,6095,4095,0,59.813542688910694,40.1864573110893,0.0
1050,10007857.0,Bangor University,Wales,2018/19,All postgraduate,1420,960,0,59.66386554621849,40.33613445378151,0.0
1051,10007857.0,Bangor University,Wales,2018/19,All undergraduate,4675,3135,0,59.859154929577464,40.140845070422536,0.0
1052,10007857.0,Bangor University,Wales,2018/19,First degree,4520,3010,0,60.0265604249668,39.9734395750332,0.0
1053,10007857.0,Bangor University,Wales,2018/19,Other undergraduate,155,125,0,55.35714285714286,44.642857142857146,0.0
1054,10007857.0,Bangor University,Wales,2018/19,Postgraduate (research),325,265,0,55.08474576271186,44.91525423728814,0.0
1055,10007857.0,Bangor University,Wales,2018/19,Postgraduate (taught),1095,700,0,61.00278551532033,38.99721448467967,0.0
1056,10007858.0,University of Wales Trinity Saint David,Wales,2018/19,All,6310,4810,10,56.693620844564244,43.21653189577718,0.08984725965858043
1057,10007858.0,University of Wales Trinity Saint David,Wales,2018/19,All postgraduate,1135,740,5,60.37234042553191,39.361702127659576,0.26595744680851063
1058,10007858.0,University of Wales Trinity Saint David,Wales,2018/19,All undergraduate,5180,4070,5,55.96974608319827,43.97622906537007,0.05402485143165856
1059,10007858.0,University of Wales Trinity Saint David,Wales,2018/19,First degree,2870,2265,0,55.89094449853943,44.10905550146057,0.0
1060,10007858.0,University of Wales Trinity Saint David,Wales,2018/19,Other undergraduate,2310,1810,5,56.00000000000001,43.878787878787875,0.12121212121212122
1061,10007858.0,University of Wales Trinity Saint David,Wales,2018/19,Postgraduate (research),130,145,0,47.27272727272727,52.72727272727272,0.0
1062,10007858.0,University of Wales Trinity Saint David,Wales,2018/19,Postgraduate (taught),1005,595,5,62.616822429906534,37.07165109034268,0.3115264797507788
1063,10008010.0,Stranmillis University College,Northern Ireland,2018/19,All,1260,275,0,82.08469055374593,17.91530944625407,0.0
1064,10008010.0,Stranmillis University College,Northern Ireland,2018/19,All postgraduate,115,20,0,85.18518518518519,14.814814814814813,0.0
1065,10008010.0,Stranmillis University College,Northern Ireland,2018/19,All undergraduate,1150,255,0,81.85053380782918,18.14946619217082,0.0
1066,10008010.0,Stranmillis University College,Northern Ireland,2018/19,First degree,825,220,0,78.94736842105263,21.052631578947366,0.0
1067,10008010.0,Stranmillis University College,Northern Ireland,2018/19,Other undergraduate,325,35,0,90.27777777777779,9.722222222222223,0.0
1068,10008010.0,Stranmillis University College,Northern Ireland,2018/19,Postgraduate (taught),115,20,0,85.18518518518519,14.814814814814813,0.0
1069,10008017.0,Trinity Laban Conservatoire of Music and Dance,England,2018/19,All,790,400,0,66.38655462184873,33.61344537815126,0.0
1070,10008017.0,Trinity Laban Conservatoire of Music and Dance,England,2018/19,All postgraduate,215,95,0,69.35483870967742,30.64516129032258,0.0
1071,10008017.0,Trinity Laban Conservatoire of Music and Dance,England,2018/19,All undergraduate,575,310,0,64.97175141242938,35.02824858757062,0.0
1072,10008017.0,Trinity Laban Conservatoire of Music and Dance,England,2018/19,First degree,560,295,0,65.49707602339181,34.50292397660819,0.0
1073,10008017.0,Trinity Laban Conservatoire of Music and Dance,England,2018/19,Other undergraduate,15,15,0,50.0,50.0,0.0
1074,10008017.0,Trinity Laban Conservatoire of Music and Dance,England,2018/19,Postgraduate (research),10,5,0,66.66666666666666,33.33333333333333,0.0
1075,10008017.0,Trinity Laban Conservatoire of Music and Dance,England,2018/19,Postgraduate (taught),205,90,0,69.49152542372882,30.508474576271187,0.0
1076,10008026.0,St Mary's University College,Northern Ireland,2018/19,All,755,290,0,72.24880382775119,27.751196172248804,0.0
1077,10008026.0,St Mary's University College,Northern Ireland,2018/19,All postgraduate,120,60,0,66.66666666666666,33.33333333333333,0.0
1078,10008026.0,St Mary's University College,Northern Ireland,2018/19,All undergraduate,635,235,0,72.98850574712644,27.011494252873565,0.0
1079,10008026.0,St Mary's University College,Northern Ireland,2018/19,First degree,635,230,0,73.41040462427746,26.589595375722542,0.0
1080,10008026.0,St Mary's University College,Northern Ireland,2018/19,Other undergraduate,0,0,0,,,
1081,10008026.0,St Mary's University College,Northern Ireland,2018/19,Postgraduate (taught),120,60,0,66.66666666666666,33.33333333333333,0.0
1082,10008574.0,The University of Wales (central functions),Wales,2018/19,All,0,0,0,,,
1083,10008574.0,The University of Wales (central functions),Wales,2018/19,All postgraduate,0,0,0,,,
1084,10008574.0,The University of Wales (central functions),Wales,2018/19,Postgraduate (research),0,0,0,,,
1085,10008640.0,Falmouth University,England,2018/19,All,3725,2655,45,57.97665369649806,41.322957198443575,0.7003891050583658
1086,10008640.0,Falmouth University,England,2018/19,All postgraduate,345,275,5,55.2,44.0,0.8
1087,10008640.0,Falmouth University,England,2018/19,All undergraduate,3380,2380,40,58.27586206896552,41.03448275862069,0.6896551724137931
1088,10008640.0,Falmouth University,England,2018/19,First degree,3370,2370,40,58.3044982698962,41.003460207612456,0.6920415224913495
1089,10008640.0,Falmouth University,England,2018/19,Other undergraduate,10,5,0,66.66666666666666,33.33333333333333,0.0
1090,10008640.0,Falmouth University,England,2018/19,Postgraduate (research),10,20,0,33.33333333333333,66.66666666666666,0.0
1091,10008640.0,Falmouth University,England,2018/19,Postgraduate (taught),335,255,5,56.30252100840336,42.857142857142854,0.8403361344537815
1092,10009614.0,Grŵp NPTC Group,Wales,2018/19,All,30,135,0,18.181818181818183,81.81818181818183,0.0
1093,10009614.0,Grŵp NPTC Group,Wales,2018/19,All undergraduate,30,135,0,18.181818181818183,81.81818181818183,0.0
1094,10009614.0,Grŵp NPTC Group,Wales,2018/19,Other undergraduate,30,135,0,18.181818181818183,81.81818181818183,0.0
1095,10014001.0,University of Suffolk,England,2018/19,All,4685,3005,0,60.92327698309493,39.07672301690507,0.0
1096,10014001.0,University of Suffolk,England,2018/19,All postgraduate,420,195,0,68.29268292682927,31.70731707317073,0.0
1097,10014001.0,University of Suffolk,England,2018/19,All undergraduate,4265,2815,0,60.240112994350284,39.759887005649716,0.0
1098,10014001.0,University of Suffolk,England,2018/19,First degree,3525,2280,0,60.72351421188631,39.276485788113696,0.0
1099,10014001.0,University of Suffolk,England,2018/19,Other undergraduate,745,535,0,58.203125,41.796875,0.0
1100,10014001.0,University of Suffolk,England,2018/19,Postgraduate (research),20,20,0,50.0,50.0,0.0
1101,10014001.0,University of Suffolk,England,2018/19,Postgraduate (taught),400,170,0,70.17543859649122,29.82456140350877,0.0
1102,10030408.0,Gower College Swansea,Wales,2018/19,All,75,60,0,55.55555555555556,44.44444444444444,0.0
1103,10030408.0,Gower College Swansea,Wales,2018/19,All undergraduate,75,60,0,55.55555555555556,44.44444444444444,0.0
1104,10030408.0,Gower College Swansea,Wales,2018/19,Other undergraduate,75,60,0,55.55555555555556,44.44444444444444,0.0
1105,10034449.0,Leeds College of Music,England,2018/19,All,350,830,0,29.66101694915254,70.33898305084746,0.0
1106,10034449.0,Leeds College of Music,England,2018/19,All postgraduate,15,20,0,42.857142857142854,57.14285714285714,0.0
1107,10034449.0,Leeds College of Music,England,2018/19,All undergraduate,335,815,0,29.130434782608695,70.86956521739131,0.0
1108,10034449.0,Leeds College of Music,England,2018/19,First degree,330,750,0,30.555555555555557,69.44444444444444,0.0
1109,10034449.0,Leeds College of Music,England,2018/19,Other undergraduate,5,65,0,7.142857142857142,92.85714285714286,0.0
1110,10034449.0,Leeds College of Music,England,2018/19,Postgraduate (taught),15,20,0,42.857142857142854,57.14285714285714,0.0
1111,10037449.0,University of St Mark and St John,England,2018/19,All,1455,1315,0,52.52707581227437,47.47292418772563,0.0
1112,10037449.0,University of St Mark and St John,England,2018/19,All postgraduate,345,155,0,69.0,31.0,0.0
1113,10037449.0,University of St Mark and St John,England,2018/19,All undergraduate,1110,1160,0,48.89867841409692,51.10132158590308,0.0
1114,10037449.0,University of St Mark and St John,England,2018/19,First degree,1055,1070,0,49.64705882352941,50.35294117647059,0.0
1115,10037449.0,University of St Mark and St John,England,2018/19,Other undergraduate,55,95,0,36.666666666666664,63.33333333333333,0.0
1116,10037449.0,University of St Mark and St John,England,2018/19,Postgraduate (research),10,5,0,66.66666666666666,33.33333333333333,0.0
1117,10037449.0,University of St Mark and St John,England,2018/19,Postgraduate (taught),330,150,0,68.75,31.25,0.0
1118,10040812.0,Harper Adams University,England,2018/19,All,2890,2485,5,53.71747211895911,46.18959107806692,0.09293680297397769
1119,10040812.0,Harper Adams University,England,2018/19,All postgraduate,380,255,0,59.84251968503938,40.15748031496063,0.0
1120,10040812.0,Harper Adams University,England,2018/19,All undergraduate,2510,2230,5,52.89778714436248,46.99683877766069,0.10537407797681769
1121,10040812.0,Harper Adams University,England,2018/19,First degree,1250,845,0,59.665871121718375,40.334128878281625,0.0
1122,10040812.0,Harper Adams University,England,2018/19,Other undergraduate,1260,1385,0,47.63705103969754,52.36294896030246,0.0
1123,10040812.0,Harper Adams University,England,2018/19,Postgraduate (research),25,20,0,55.55555555555556,44.44444444444444,0.0
1124,10040812.0,Harper Adams University,England,2018/19,Postgraduate (taught),355,235,0,60.16949152542372,39.83050847457627,0.0
1125,10080811.0,Hartpury University,England,2018/19,All,1240,575,0,68.31955922865014,31.68044077134986,0.0
1126,10080811.0,Hartpury University,England,2018/19,All postgraduate,155,45,0,77.5,22.5,0.0
1127,10080811.0,Hartpury University,England,2018/19,All undergraduate,1085,530,0,67.18266253869969,32.81733746130031,0.0
1128,10080811.0,Hartpury University,England,2018/19,First degree,905,445,0,67.03703703703704,32.96296296296296,0.0
1129,10080811.0,Hartpury University,England,2018/19,Other undergraduate,180,85,0,67.9245283018868,32.075471698113205,0.0
1130,10080811.0,Hartpury University,England,2018/19,Postgraduate (research),10,0,0,100.0,0.0,0.0
1131,10080811.0,Hartpury University,England,2018/19,Postgraduate (taught),150,45,0,76.92307692307693,23.076923076923077,0.0
